qa_id,question,answer,context,is_question_valid,is_answer_correct
1965913810691253556649146688843004121,What is a skill or combination that is so overused that the FIG has to ban it?,,"The FIG's rules in the Code of Points aren't restricted to element values, requirements, connection bonuses, and deductions. Sometimes a certain skill or combination is so overused (or even dangerous) that the FIG has to ban it. Contents 1 Specific Rules 2",1,2
151324830748402082394226377737300225947,Who was the vault medalist in the vault final?,,"audia Fragapane (GBR) in the vault finalSimone Biles (USA) in the vault finalGiulia Steingruber (SUI) in the vault finalVault Medalists (from left): Simone Biles (USA), Hong Un-Jong (PRK), Mykayla Skinner (USA)Aliya Mustafina (RUS) in the uneven bars final",1,1
235257223296134337655452926955762285522,Who competed in the uneven bars final?,,"he uneven bars finalDaria Spiridonova (RUS) in the uneven bars finalAshton Locklear (USA) in the uneven bars finalHuang Huidan (CHN) in the uneven bars finalYao Jinnan (CHN) in the uneven bars finalUneven Bars Medalists (from left): Huang Huidan (CHN), Yao",1,1
83498186053631003942849959440953688279,When was Nadia Elena Comaneci born?,"November 12, 1961","Nadia Elena Comaneci (Romanian pronunciation: ['nadi.a kom@'netSj]; born November 12, 1961) is a Romanian gymnast, winner of three Olympic gold medals at the 1976 Summer Olympics in Montreal, Quebec, Canada, and the first female gymnast ever to be awarded ",1,1
268349555083504581938693731625579794372,Count 3 Floor Music 4?,, Count 3 Floor Music 4,1,1
28204844514600731315954160339809657686,What is Aliya Mustafina's nationality?,RUS,"a Mustafina (RUS) in the floor exercise finalFloor Exercise Medalists (from left): Larisa Iordache (ROU), Simone Biles (USA), Aliya Mustafina (RUS)",1,1
279089653080954338057071348603474243657,"What was ""Cotton's Dream"" used for?",,"s at the Olympics generated a significant amount of media attention. An instrumental piece from the musical score of the 1971 film Bless the Beasts and Children, ""Cotton's Dream"" (which was also used as the title theme music from the American soap opera Th",1,1
246768985150339991305416776983771079265,What year was Georgia's first appearance on the app store?,2014,"58, 1962, 1966, 1970, 1974, 1978, 1979, 1983, 1985, 1987, 1989, 1991, 1993, 1994, 1995, 1996, 1997, 1999, 2001, 2003, 2005, 2006, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2017, 2018, 2019, 2021, 2022, 2023) Georgia[] First appearance: 2014 Most recent app",1,1
315493745943430588933168322908267426037,What song became a top ten singlon?,The Young and the Restless,erican soap opera The Young and the Restless) became associated with her after cinematographer/feature reporter Robert Riger used it against slow-motion montages of Nadia on the television program ABC's Wide World Of Sports. The song became a top ten singl,2,2
47727303128469049151774940572898764038,What event did she compete in?,1978 World Championships,"Grappling with both the stress of her parents' divorce and the new training environment, she was extremely unhappy and her gymnastics and overall fitness suffered. Heavier and out-of-shape, Comaneci competed in the 1978 World Championships. A fall from the",2,2
272497838546924004512695682091949097542,Where was the 2017 International Tournoi Combs-la-Ville held?,"Combs-la-Ville, France","The 2017 International Tournoi Combs-la-Ville was held from November 11-12 in Combs-la-Ville, France. This was strictly a junior and espoir competition. Contents 1 Format of Competition 2 Competition Schedule 3 Results 3.1 Juniors 3.2 Espoirs 4 Medal Count",1,1
278748999663541900909906893690546020785,How many highest scoring individuals competed on each apparatus?,eight,"the team and all-around final. The results of this competition determined which individuals participated in the event finals, in which the eight highest scoring individuals on each apparatus competed. Competition Schedule[] Results[] Juniors[] Espoirs[] Me",1,1
317189001093404133895327113101357946707,What was the limit for each country in the apparatus final?,two,ar apparatus in Competition III. Each country was limited to three gymnasts in the all-around final and two gymnasts in each apparatus final. Results[] Medal Count[],1,1
303326555425990488080340538348884386263,What kind of videos are in the Main Gallery?,,Main Gallery Videos,1,2
339533594289317842693751245559936252102,What country is Marta Pihan-Kulesza from?,Poland,Nguyen - Australia Marta Pihan-Kulesza - Poland Maria Poliandri - Argentina Rhian Pugh - Great Britain Monette Russo - Australia Beth Tweddle - Great Britain Verona van de Leur - Netherlands Veronica Wagner - Sweden Zhou Zhuoru - China Results[] Medal Coun,1,1
92115879528810509619916330883376023753,When was Jamaica's first appearance?,2011,", 2019, 2021, 2022, 2023) Jamaica[] First appearance: 2011 Most recent appearance: 2019 Total appearances: 6 (2011, 2013, 2015, 2017, 2018, 2019) Japan[] First appearance: 1954 Most recent appearance: 2023 Total appearances: 38 (1954, 1958, 1962, 1966, 197",1,1
243745036421927421862304374679576007483,What was Elena's nationality?,Ukrainian,"Elena Abrashitova (Ukrainian: Olena Abrashitova; born March 21, 1974, in Kherson, Ukrainian SSR) is a former Soviet elite gymnast. She competed in numerous USSR National Championships from 1988-1992, placing as high as 5th in the All Around. She had a few ",1,1
142628155791631101631523388573972752481,What was the first day of the competition?,,"The 2019 Dutch National Championships, were held in Rotterdam from June 22-23. Contents 1 Competition Schedule 2 Format of Competition 3 Results 3.1 Senior 4 Junior 5 External Links Competition Schedule[] Format of Competition[] The first day was the all-a",1,1
56058317690792784900552803378889746171,Where was the American Classic held?,"Orlando, Florida","The 1998 American Classic took place on February 21st, 1998 in Orlando, Florida. It served as one of two qualifiers to the National Championships. A gymnast from Israel and a gymnast from Japan competed in the senior division. Contents 1 List of Competitor",1,1
203904346706341459454985684238013245959,How many total appearances were there?,22,"2013, 2014, 2015, 2018, 2019, 2023) Portugal[] First appearance: 1962 Most recent appearance: 2023 Total appearances: 22 (1962, 1966, 1978, 1987, 1995, 1997, 1999, 2007, 2009, 2010, 2011, 2013, 2014, 2015, 2017, 2019, 2021, 2022, 2023) Puerto Rico[] First ",1,1
334212464324671182166462786468598864716,Where did she attend?,UCLA,"ss is known for her consistent (earning the nickname ""Miss Consistency""), clean routines, long lines and poise, but lacks the difficulty and power of many of her competitors, particularly on floor exercise. She attended UCLA and competed for their gymnasti",1,1
316582233476205317699623437174960693788,What is Elisa Haemmerle's nationality?,Austrian,"Elisa Haemmerle (born December 10 in Lustenau) is an Austrian elite gymnast and 2020 Olympian. She represented Austria at the 2010 Youth Olympic Games and 2013 World Championships. She is the 2014 Austrian National Champion on vault and balance beam, and t",1,1
15291799288446542940145890462663580692,What was the most recent appearance?,,"appearance: 2023 Total appearances: 14 (2006, 2007, 2009, 2011, 2013, 2014, 2015, 2017, 2018, 2019, 2021, 2022, 2023) Ukraine[] First appearance: 1991 Most recent appearance: 2023 Total appearances: 25 (1991, 1993, 1994, 1995, 1996, 1997, 1999, 2001, 2002,",1,1
256621824223599474716238588084957779947,When was the first appearance of the country?,1993,"e: 1999 Most recent appearance: 2019 Total appearances: 3 (1999, 2015, 2019) Uzbekistan[] First appearance: 1993 Most recent appearance: 2023 Total appearances: 21 (1993, 1995, 1997, 1999, 2001, 2002, 2003, 2005, 2006, 2007, 2009, 2010, 2011, 2013, 2014, 2",1,1
227018872806964149038805483010688050090,When did Wang compete at the Chinese Championships?,mid-May,"s she developed a reputation. At the Chinese Championships in mid-May, when she was 14, Wang competed in the all-around on vault (11.900); uneven bars (12.650); balance beam (13.100); and floor exercise (12.450), totaling 50.100. The next month, Wang atten",1,1
220768592037821438271145432186046559883,Who participated in a qualification round?,All participating gymnasts,"mat of Competition[] All participating gymnasts, including those who were not part of a team, participated in a qualification round. The results of this competition determined which teams and individuals participated in the remaining competitions, which in",1,1
90749564617136669149117055599914165096,At what event did she qualify into the finals?,Floor and Vault,"fic Rim Championships in 2008. She won gold on vault, bronze on floor exercise, and placed fifth with the Russian team. She competed at the 2009 World Artistic Gymnastics Championships where she qualified into the Floor and Vault event finals, 1st on floor",1,1
274343945588458725396755753919537609958,Where did Bulgaria place in the ugural European Games?,twenty-fifth,"ugural European Games in Baku. Bulgaria placed twenty-fifth as a team, but Mileva missed the individual finals again. She had her best result at the Bosphorus Tournament in Istanbul, winning vault silver, all-around, balance beam, and floor exercise bronze",1,1
329874446890282667176272253310063605425,Where were the 2015 italian national championships held?,"Torino, Piemonte","The 2015 Italian National Championships were held in Torino, Piemonte, Italy from September 26-27. The juniors and seniors competed alongside each other. Contents 1 Competition Schedule 2 Format of Competition 3 Results 4 External Links Competition Schedul",1,1
239357100826500314259637948651009292146,Who competed alongside the juniors and seniors?,,"The 2015 Italian National Championships were held in Torino, Piemonte, Italy from September 26-27. The juniors and seniors competed alongside each other. Contents 1 Competition Schedule 2 Format of Competition 3 Results 4 External Links Competition Schedul",1,1
267801829589074591435345937840767960750,When was the 2014 City of Jesolo Trophy held?,,Trautman at the 2014 U.S. ClassicTrautman on day one of the 2014 U.S. National ChampionshipsTrautman on day two of the 2014 U.S. National ChampionshipsTrautman at the 2015 City of Jesolo TrophyTrautman on day one of the 2015 U.S. National ChampionshipsTrau,2,2
295822843277687040869694538557706449369,How did she rank on the vault?,5th,"due to the COVID-19 pandemic causing cancellations in major domestic competitions. Her debut came at the American Classic, where she placed 3rd on the floor, 5th on vault and 6th in the all-around. She successfully qualified to the U.S. National Championsh",1,1
147601705885538892924108962097004050932,What country is Valerija Grisane from?,,"i Nim Yan Latvia Valerija Grisane Sabine Gosa Mexico Ana Lago Ahtziri Sandoval Elsa Garcia Selene Vazquez Results[] Medal Count[] Gallery[] Vault Medalists (from left): Rebeca Andrade (BRA), Deng Yalan (CHN), Franchesca Santi (CHI)Uneven Bars Medalists (fr",1,2
85497209235717359860100359333041969234,What is Lanna Apisukh's job title?,Seniors,s List of Competitors[] Seniors[] Lanna Apisukh - Broadway Mary Beth Arnold - Flips Mohini Bhardwaj - Brown's Amanda Borden - Cincinnati Shannon Bowles - Atlantic Heather Brink - Dynamo Sarah Cain - Grand Island Amy Chow - West Valley Kellee Davis - Americ,2,2
338848496478626502260338052277262473756,Who first performed the skill of Points?,Olga Mostepanova,"of Points, a back handspring with a half turn on the balance beam. She also performed this skill on the floor, in combination with split leaps (it should be noted, however, that the skill was actually first done by the USSR's Olga Mostepanova in 1983). Med",1,1
147263877923467040826999881947445437793,Where was the 2010 World Cup held?,"Ghent, Belgium","The 2010 Ghent World Cup took place on September 11-12 in Ghent, Belgium. List of Participants[] Dorina Boczogo - Hungary Diana Chelaru - Romania Julie Crocket - Belgium Priti Das- India Luca Divenky - Hungary Jolien Eggermont - Belgium Luisa Galiulina - U",1,1
41886801089559188588345862001346117881,Where was the Vodafone Arena located?,Melbourne,"The 2007 Australian National Championships were held from May 24-26 at the Vodafone Arena in Melbourne. Format of Competition[] The competition was split into junior and senior divisions, with both divisions competing in the same events: The team competiti",1,1
29457028600115930349325899733942315831,How many scores were counted toward the team total?,all three,"nd all-around final. Each team could only have three gymnasts perform on each apparatus, and all three scores counted toward the team total. The results of this competition determined which individuals participated in the event finals, in which the eight h",1,1
119920713270927013868719598835035020358,Where did she train?,Pole France-Saint-Etienne,"Maelys Plessis (born October 15, 1997) is a retired elite artistic gymnast from France. She trained at Pole France-Saint-Etienne, where she was coached by 1992 Olympian Marie-Angeline Colson and Julien Kerninon. Her best event was balance beam. Featured Gy",1,1
246922643934493515743290300302352138871,How many days did the competition take place?,one,"[] The competition took place on one day, with the team and individual all-around competitions contested at the same time. Results[] Medal Count[] External Links[] https://gymnasticsresults.com/archive/2008/jesolo.html",1,1
329239548247674728491225142808627927679,Where were the 2018 Dutch National championships held?,Ahoy! Arena in Rotterdam,"The 2018 Dutch National Championships, also known as the Dutch Gymnastics - The Finals 2018, were held at the Ahoy! Arena in Rotterdam from June 23-24. Contents 1 Competition Schedule 2 Format of Competition 3 Results 3.1 Senior 4 Junior 5 External Links C",1,1
206348247260266992100695689082276983442,What is the 2020 Doha World Cup also known as?,Doha Challenge Cup,"The 2020 Doha World Cup, also known as the Doha Challenge Cup, was originally scheduled to be held on March 18-21 at the Aspire Academy Dome in Doha, Qatar. It was later postponed due to the coronavirus and held on June 3-6.[1] This competition served as t",1,1
314707093155924947200205387906300923193,How many highest scoring individuals competed on each apparatus?,eight,"counted toward the team total. The event finals, in which the eight highest scoring individuals on each apparatus competed. Each team was limited to two gymnasts in each apparatus final. Competition Schedule[] Results[] Team[] 1st Class[] 2nd Class[] Exter",1,1
316002081305706160201693013475702030365,What was the all-around final?,a qualification round,"mnasts, including those who were not part of a team, participated in a qualification round, which also served as the all-around final. Each team could only have three gymnasts perform on each apparatus, and all three scores counted toward the team total. A",1,1
235458220410410901976736928708472531411,External Links[] Official results[] What is the name of the official website?,,ts[] External Links[] Official results,1,2
324429862352823437332232987266657362507,What was the limit for each country in competitions?,,rned by that gymnast on that particular apparatus during Competition I and all of the points earned by her on that particular apparatus in Competition III. Each country was limited to three gymnasts in the all-around final and two gymnasts in each apparatu,1,1
50675730695287169103534200116973049945,How many medals were awarded?,,sts in each apparatus final. Results[] Medal Count[],2,2
289516992362695846534408526915868542480,What was each country limited to?,,that gymnast on that particular apparatus during Competition I and all of the points earned by her on that particular apparatus in Competition III. Each country was limited to three gymnasts in the all-around final and three gymnasts in each apparatus fina,1,1
145361000336634182792460172584171581554,Where did she win the balance beam final?,,Kharenkova (center) with her Russian Championships team gold medalKharenkova (center) with her Russian Championships all-around gold medalKharenkova in the uneven bars final at the 2015 Russian ChampionshipsKharenkova in the balance beam final at the 2015 ,1,2
199674887129246152152216731321625082467,At what event was the floor exercise final held?,,Russian ChampionshipsKharenkova in the team final at the 2017 Russian CupKharenkova in the all-around at the 2017 Russian CupKharenkova in the balance beam final at the 2017 Russian CupKharenkova in the floor exercise final at the 2017 Russian CupKharenkov,1,1
131521581248097336473637644081826016223,On what date was the 2023 Swiss Cup Zurich held?,November 5,"The 2023 Swiss Cup Zurich was held on November 5 at the Hallenstadion in Zurich, Switzerland. Contents 1 Competition Format 2 List of Competitors 3 Results 4 External Links Competition Format[] This competition differed greatly from other elite meets, as t",1,1
141782656248339729013852860506424868178,When was Lavinia Agache born?,11 February 1968,"Lavinia Agache (-Carney) (b. 11 February 1968 in Caiuti, Bacau) is a retired Romanian gymnast. She had a successful senior career winning a number of ten medals at major international events. She medaled team gold at the 1984 Olympics and team silver at th",1,1
86952891113480370840826598435514029053,What is Kim's nickname?,Kim Gwang-Suk,"Kim Gwang-Suk (alternative transliteration Kim Kwang-Sook, Hangul: gimgwangsug; born February 15, year unknown; 1976 or 1978 theorized) is a North Korean female gymnast who competed in the 1992 Summer Olympics. She is known for both her exemplary uneven ba",2,2
175239415240934715138354020081650202812,Who is a retired Chinese gymnast?,Chen Cuiting,"Chen Cuiting (Chinese: Chen Cui Ting , pinyin: Chen Shuaiting, born July 15 in Changsha, Hunan) is a retired Chinese gymnast. She represented China at the 1986 Goodwill Games in Moscow, Russia and the 1988 Olympics in Seoul, South Korea. Although her gymna",1,1
174111509038008704464794758305262612495,When did Elite Canada take place?,December 8-10,"The 2005 Elite Canada was held from December 8-10 at the Palais de Congres in Gatineau, Quebec. Contents 1 Competition Schedule 2 Results 2.1 Seniors 2.2 Juniors 2.3 Novice Competition Schedule[] Results[] Seniors[] Juniors[] Novice[]",1,1
86266235795825262896801049485732131538,What was the Junior Career 1.1 2016 1.2 2017 1.3 2018 1.4 2019?,,e Northern European champion. Contents 1 Junior Career 1.1 2016 1.2 2017 1.3 2018 1.4 2019 2 Senior Career 2.1 2020 2.2 2021 2.3 2022 2.4 2023 2.5 2024 3 Results 4,1,2
40752478243763159450703141780912569894,On what date was the 3rd Italian Serie A Nationale held?,March 14,"The 3rd Italian Serie A Nationale was held on March 14 in Firenze, Italy. The event was strictly a team competition. Teams[] 81 Artistica Trieste Brixia Brescia Estate 83 Galleria del Tiro Forza e Virtu Fratellanza Savonese GAL Lissone Ginnastica Romana Gi",1,1
299477702299191232862566611763190985756,How many highest scoring individuals competed on each apparatus?,eight," take place, and also served as the qualification round. The results of this competition determined which teams and individuals participated in the event finals, in which the eight highest scoring individuals on each apparatus competed. Results[] External ",1,1
106146820727789975290942520674173123261,Where did the 2013 Mikhail Voroni cup take place in Russia?,Moscow,"The 2013 Mikhail Voronin Cup took place on December 2-4 in Moscow, Russia. Contents 1 Format of Competition 2 Competition Schedule 3 List of Competitors 3.1 Seniors 3.2 Juniors 4 Results 4.1 Team 4.2 Seniors 4.3 Juniors 5 Medal Count 6 Gallery 7 External L",1,1
68803451691056928557389524241261391555,Maria Tronrud Julie Soederstroem Poland Gabriela Janik Portugal Mariana Pitrez Beatriz Cardoso Ana Filipa Martins Puerto Rico Paula Mejias Russia Anatasia Agafonova Singapore Nadine Joy Nathan Sze En Tan Ukraine Diana Varinska Anastasiia Bachynska Uzbekistan,,hsen Maria Tronrud Julie Soederstroem Poland Gabriela Janik Portugal Mariana Pitrez Beatriz Cardoso Ana Filipa Martins Puerto Rico Paula Mejias Russia Anastasia Agafonova Singapore Nadine Joy Nathan Sze En Tan Ukraine Diana Varinska Anastasiia Bachynska Uz,2,2
185201980298785032984291880290033397191,What was the format of the competition?,,"The 2014 Scottish National Championships were held at the Bells Sports Centre in Perth, Scotland from February 22-23. The senior, junior, and espoir competitions were all held separately. Contents 1 Format of Competition 2 Results 2.1 Seniors 2.2 Juniors 2",1,1
310813198209570645475413780061967055620,When were the USSR championships held in Moscow?,1965,The 1965 USSR Championships were held in Moscow from November 22-27. Format of Competition[] Gymnasts competed with their team for the team title and as individuals for the all-around competition. Results[],1,1
274636072301430456903785476007390326052,What is the name of the person who is in qualifications?,,ionsTan Jiaxin (CHN) in qualificationsSenna Dericks (BEL) in qualificationsLarrissa Miller (AUS) in qualificationsGiulia Steingruber (SUI) in qualificationsSeda Tutkhalyan (RUS) in qualificationsZsofia Kovacs (HUN) in qualificationsAngelina Melnikova (RUS),1,1
84363491488420175798472098584858749125,When were the USSR Championships held?,1991,The 1991 USSR Championships were the national championships for the Soviet Union. Gymnasts competed as individuals for the all-around title. This was the final year the USSR Championships were held due to the collapse of the Soviet Union. Results[],1,1
238278578709466325301671073754699031014,What is her best event?,vault and floor exercise,n Youth Olympic Festival. Her best events are vault and floor exercise. Contents 1 Junior Career 1.1 2012 1.2 2013 1.3 2014 1.4 2015 1.5 2016 1.6 2017 2 Senior Career 2.1 2018 2.2 2019 3 Medal Count 4,1,1
268720928156464717512262332115782911986,What is another name for her?,, qualificationsIrina Sazonova (ISL) in qualificationsSherine El-Zeiny (EGY) in qualificationsLoan His (FRA) in qualificationsAlexa Moreno (MEX) in qualificationsRose-Kaying Woo (CAN) in qualificationsMarcia Videaux (CUB) in qualificationsEllie Black (CAN) ,2,2
328306752130092643818946460411801458300,When was the 2022 Szombathely World Cup held?,September 30 - October 2,"The 2022 Szombathely World Cup, also known as the Szombathely World Challenge Cup, was held on September 30 - October 2 at the Arena Aavaria in Szombathely, Hungary. Contents 1 Competition Schedule 2 List of Competitors 3 Results 4 Medal Count 5 External L",1,1
312061831760794914720785871607540662762,Where were the 2016 national championships held?,Chaifetz Arena,The 2016 P&G National Championships were held in St. Louis at the Chaifetz Arena from June 23-26.[1] Contents 1 List of Competitors 1.1 Seniors 1.2 Juniors 2 Format of Competition 3 Results 3.1 Seniors 3.2 Juniors 4 Notable Moments 5 Advanced to the Olympi,1,1
214362763206919197215914065637554416724,What are the official results of?,,] Official results,1,2
322465133004050876593817999311205230233,Where were the 2014 german national championships held?,Stuttgart,"The 2014 German National Championships were held from August 23-24 in Stuttgart, Germany. Contents 1 Format of Competition 2 Results 3 Notable Moments 4 External Links Format of Competition[] The first day was the all-around competition, which also served ",1,1
98775620554327970456106429187732983271,When did she retire?,later that year,"t the USSR Championships, but then placed a disappointing twenty-fourth at the USSR Cup. She was not selected to the Soviet team for the Olympics in Seoul and retired later that year. Medal Count[]",1,1
321915706600142589271132772285389136673,Who competed in the vault final?,,"he vault finalVault Medalists (from left): Maria Paseka (RUS), Simone Biles (USA), Giulia Steingruber (SUI)Jessica Lopez (VEN) in the uneven bars finalGabby Douglas (USA) in the uneven bars finalAliya Mustafina (RUS) in the uneven bars finalMadison Kocian ",1,1
37840874434456144927572851029068856456,Who won the uneven bars final?,,finalMadison Kocian (USA) in the uneven bars finalSophie Scheder (GER) in the uneven bars finalShang Chunsong (CHN) in the uneven bars finalDaria Spiridonova (RUS) in the uneven bars finalElisabeth Seitz (GER) in the uneven bars finalUneven Bars Medalists ,1,2
170292380965274203420298734613576566253,What is the name of the medalist who competed in the Balance Beam Final?,Flavia Saraiva,Wevers (NED) in the balance beam finalCatalina Ponor (ROU) in the balance beam finalLaurie Hernandez (USA) in the balance beam finalMarine Boyer (FRA) in the balance beam finalFlavia Saraiva (BRA) in the balance beam finalBalance Beam Medalists (from left),1,1
