qa_id,question,answer,context,is_question_valid,is_answer_correct
303130684984469379488663253798202662027,Who won the 1997 Heisman Trophy?,Charles Woodson,"1997 Michigan Wolverines Head Coach: Lloyd Carr (3rd season) Stadium: Michigan Stadium, Ann Arbor, MI Record: 12-0 Previous: 1996 Next: 1998 Schedule/Results[] Notes[] Michigan CB Charles Woodson won the 1997 Heisman Trophy.",,
303478656387971592706690615857010095932,Where did he play college football?,Virginia Tech, He played college football at Virginia Tech. Contents 1 High school career 2 College career 3 Professional career 3.1 Career Statistics 4,,
182193099864602591831520917402797434719,What team did the New England Patriots play against in Week 2?,Washington," his memory during this season. Contents 1 Offseason 1.1 Draft 1.2 Undrafted free agents 2 Week 1 roster 3 Regular season 3.1 Schedule 3.2 Season summary 3.2.1 Week 1 (Sunday, September 2): at Washington 3.2.2 Week 2 (Sunday, September 9): vs. New England ",,
179662203923039143492097209388631961257,Why did the 2020 season not play due to the Coronavirus pandemic?,,"2020 Sioux Falls Cougars Head Coach: Jon Anderson (4th season) Stadium: Bob Young Field, Sioux Falls, SD Record: Previous: 2019 Next: 2021 Schedule/Results[] Sioux Falls did not play its 2020 season due to the Coronavirus pandemic.",,
181193394463708689901139189293051565605,What year was Sports Illustrated published?,1963,"The following is a collection of magazine covers featuring Ronnie Bull. Magazine covers[] Sports Illustrated - October 14, 1963.",,
158216781202623799769757074077794356406,How many Notes are there?,, 8 Notes 9,,
186886119226339401794972085935464573925,How many Conference Championships did the team win?,,11 Week 11 3.2.12 Week 12 3.2.13 Week 13 3.2.14 Week 14 3.2.15 Week 15 3.2.16 Week 16 3.3 Playoffs 3.4 Standings 4 Player stats 4.1 Passing 5 Postseason 5.1 Divisional 5.2 Conference Championship 5.3 Super Bowl 6 Awards and honors 7 Personnel 7.1 Coaches /,,
84837274472823641134743836033621566036,What did wireless microphones do for both fans and the media?,,"ms for each playoff round. Previously, game sites rotated by division. The league pioneered the use of equipping American football referees with wireless microphones to announce penalties and clarify complex and/or unusual rulings to both fans and the medi",,
212573992804373080064851022982426556463,Who was fired at the end of the seas?,Bill Austin,"The 1968 Pittsburgh Steelers season was the team's 36th in the National Football League. 1968 continued the team's descent in the NFL's basement, finishing with a league-worst 2-11-1 record and the dismissal of head coach Bill Austin at the end of the seas",,
261927834900178133592020755562333112112,What team did he sign as a free agent with?,New York Giants,0 of 239 passes for 1777 yards in the 1986 season and 61 of 143 for 747 yards in the 1987 season. He signed as a free agent with the New York Giants. From 1997 to 1999 he was director of sales and marketing for the National Hockey League. From 1999 to 2003,,
220403067199376314507042228375205149164,When was the first game of the rivalry played?,"September 3, 1995","ague (NFL)'s AFC South division. While it isn't the most well-known or historic rivalry in the NFL, it is one of the more famous rivalries in the AFC South.[1][2][3][4] The first game of the rivalry was played on September 3, 1995, at EverBank Stadium (the",,
139784869368086564487554744739714886565,What team did the bears beat the following week?,Houston Texans,"ropping them to 5-7. They finally snapped the losing streak with a win over the Houston Texans the following week, starting a three-game winning streak that allowed the Bears to be in playoff contention entering the final week of the season. From Week 13 t",,
27424931977297026477320243246634137692,What team did the Minnesota Vikings play at the end of Week 16?,Jacksonville Jaguars,Minnesota Vikings 5.2.16 Week 16: at Jacksonville Jaguars 5.2.17 Week 17: vs. Green Bay Packers 5.3 Standings 5.3.1 Division 5.3.2 Conference 6 Postseason 6.1 NFC Wild Card Playoffs: at (2) New Orleans Saints 7 Awards 8 Notes 9,1,
202389734654528972804206817744555511532,Where is the Memorial Stadium located?,"Terre Haute, IN","2002 Indiana State Sycamores Head Coach: Tim McGuire (5th season) Stadium: Memorial Stadium, Terre Haute, IN Record: 5-7 Previous: 2001 Next: 2003 Schedule/Results[]",,
67147805054865188514215372106704376208,How many yards was the field goal?,27,r USU: Dye 27 yard field goal 4th Quarter No Scoring,,
92179287473829309893416884915082262967,Who is the 2018 West Florida Argonauts Head Coach?,Pete Shinnick,"2018 West Florida Argonauts Head Coach: Pete Shinnick (3rd season) Stadium: Blue Wahoos Stadium, Pensacola, FL Record: 6-5 Previous: 2017 Next: 2019 Schedule/Results[]",,
163369757787818361831482682096454983794,Redirect to:Cyclodrome?,,Redirect to:Cyclodrome,,
35213466287828918662778668348028810104,When was Christiansen fired?,"December 20, 1967","n the 1967 season with five wins in their first six games, but won only two more games the remainder of the campaign, resulting in Christiansen's dismissal on December 20, 1967, while ending his tenure with a record of 26-38-3. After briefly serving as a c",,
66605321640682074069709616473887896977,Where is Meyering Field?,Farmers Insurance Athletic Complex,"2018 Davenport Panthers Head Coach: Sparky McEwen (2nd season) Stadium: Meyering Field at Farmers Insurance Athletic Complex, Caledonia, MI Record: 6-5 Previous: 2017 Next: 2019 Schedule/Results[]",,
190347206669666261150375007906868702861,How many regular season players are in the NFL Draft?,3.1, 1.1 NFL Draft 2 Personnel 2.1 Staff 3 Regular season 3.1 Schedule 3.2 Standings 4,,
192483557362202407809079164742996708990,How many playoff games did the 2006 New England Patriots win?,two,The 2006 New England Patriots went 12-4 and won the AFC East. The Patriots won two playoff games before losing 38-34 to Indianapolis in the AFC Championship Game. Contents 1 Season summary 2 Offseason 2.1 Staff changes 2.2 Departures 2.3 Arrivals 2.4 2006 ,,
98087325934352476367518773214558910954,What are the Mideast League and the Midwest League divided into?,,"The Mid-States Football Association is an NAIA conference, divided into the Mideast League and the Midwest League. The MSFA began competition in 1994. Contents 1 Teams 1.1 Mideast League 1.2 Midwest League 2 Seasons 3 External Links Teams[] Mideast League[",,
324004812046911525097084132500440054350,How can you help American Football Wiki?,expanding it,"This article is a stub. You can help American Football Wiki by expanding it. Hugh Green with the Bucs. Hugh Donell Green (born July 27, 1959) is a former professional American football player who was a linebacker in the National Football League (NFL) for e",,
238637833227558807078046019708816681886,How many seasons did the Falcons have in the National Football League?,52nd,The 2017 Atlanta Falcons season was the franchise's 52nd season in the National Football League and the third under head coach Dan Quinn. They entered the season as the defending NFC champions and tried to defend their NFC title for a second consecutive tr,,
189151668519285330156752991132089679730,What year was Joshua Cribbs born?,1983,"Joshua Cribbs (born June 9, 1983) is a former American football return specialist and wide receiver. He played college football for Kent State University, and was signed by the Cleveland Browns as an undrafted free agent in 2005. He has tied the NFL career",,
247071655827596822463791065294113567618,What is popular culture?,,sage 3.1 Baseball 3.2 Football 3.3 Soccer 3.4 2010 NHL Winter Classic 3.5 Non-sporting events 4 Public address announcers 5 Access and transportation 6 Popular culture 7,,
85364568453668166969040531597421880078,On what date was the book published?,,"n March 21, 1937. Contents 1 Early life and college career 2 NFL career 3 Coaching in the NFL 4 Politics 5 Facts and family 6",,
113208524126449768767529422524032254658,What is the name of the r 4?,,r 4,,
130352200241962490830182750262403373747,Where did Traverse City West split from?,," City West Titans and Traverse City Central Trojans, one of the most well-known and most competitive high school football rivalries in Michigan[1]. The rivalry began in 1997 when Traverse City West and Traverse City Central split from Traverse City Senior ",,
365391547538726284618023932807342100,At what team did Philadelphia Eagles play?,,ary 4.3 Week 4: at Tennessee Titans 4.3.1 Scoring summary 4.4 Week 5: at Philadelphia Eagles 4.4.1 Scoring summary 4.5 Week 6: vs. Houston Texans 4.5.1 Scoring summary 4.6 Week 7: vs. New York Giants 4.6.1 Scoring summary 4.7 Week 8: at Carolina Panthers 4,,
78175605070976460016741228187716835033,How many people attended a concert in 1978?,,"Attendance - 76,824 Previous: 1978 Next: 1980",,
58864386263823196405865063129741694403,Who was named Super Bowl MVP?,," for 123 yards and a touchdown, while also rushing for 18 yards, was named Super Bowl MVP. The officiating in Super Bowl XL was met with large amounts of controversy and criticism, leading the NFL to rank its calls as some of the most controversial of all-",,
319891352960991777274739997572336450821,What team did Ward play for?,," Cougars. Contents 1 Early life and high school career 2 College career 2.1 Incarnate Word 2.2 Washington State 2.3 Miami 2.4 Statistics Early life and high school career[] Ward grew up in West Columbia, Texas and attended Columbia High School. He played i",,
189066456305032609945680879820436195678,What is the most ontroversial of all-time?,,ontroversial of all-time. Contents 1 Background 1.1 Pittsburgh Steelers 1.2 Seattle Seahawks 1.3 Statistical comparison 1.4 Playoffs 2 Broadcasting 2.1 Television 2.1.1 ABC Sports 2.1.2 International 2.2 Radio 3 Entertainment 3.1 Pre-game ceremonies 3.2 Ha,,
285096711470143419369922630829318269530,What is the name of the NCAA Division II?,hletic Association,hletic Association (NCAA Division II) 2005-2007 - NCAA Division III independent 2000-2004 - USA South Athletic Conference (NCAA Division III) 1998-1999 - Atlantic Central Football Conference (NCAA Division III) Seasons[] 2020s[] 2010s[] 2000s[] External Li,,
73449264898224104358757458096221950227,Where is the USA South Athletic Conference?,,hletic Association (NCAA Division II) 2005-2007 - NCAA Division III independent 2000-2004 - USA South Athletic Conference (NCAA Division III) 1998-1999 - Atlantic Central Football Conference (NCAA Division III) Seasons[] 2020s[] 2010s[] 2000s[] External Li,,
190878667830710937210319007875646978340,What team did the Calgary Argonauts play against?,,"Gold Miners W 32-26 vs. Saskatchewan Roughriders W 32-22 vs. Sacramento Gold Miners L 22-20 (12,213) At Toronto Argonauts L 20-39 vs. Baltimore CFLers L 33-38 (10,740) At Shreveport Pirates W 49-13 vs. B.C. Lions L 16-39 (14,432) At Edmonton Eskimos L 17-4",,
13250031728115780244627613642958461212,What team won the Super Bowl?,Kansas City Chiefs," including career receptions, yards, and touchdowns. He won a Super Bowl championship in Super Bowl LV over the Kansas City Chiefs. He has a record ten 1,000-yard receiving seasons to start a career. Contents 1 Early life 2 College career 2.1 College stati",,
300519224319911402550570163180964291832,When was Ryan Hoag born?,"November 23, 1979","Ryan Hoag was born on November 23, 1979 in Minneapolis, Minnesota and is currently a free agent. He was ""Mr. Irrelevant"" in the 2003 NFL Draft. Hoag was drafted by the Oakland Raiders in 2003, but was released on August 26, 2003. Contents 1 College 2 Profe",,
307991825378543483300491017708520844323,When did the National Football League join the American Football League?,1926," National Football League from 1920 to 1925. They joined the first American Football League in 1926, but folded in 1927. They played in Douglas Park and Browning Field. Walter Flanigan owned the team from 1915 to 1923; Dale Johnson took over and owned the ",,
44515225316678842317208412099367195685,What is the name of the 2007 season?,,s 1 History 1.1 2007 Season 1.2 2008 Season 2 Achievements 3,,
63975931764779997372354530436666605976,What is the name of the Head Coach?,Jeff Cummins,"2022 Acadia Axemen Head Coach: Jeff Cummins (17th season) Stadium: Raymond Field, Wolfville, Nova Scotia Record: 0-9 Previous: 2021 Next: 2023 Schedule/Results[]",,
116201745803530499892255847723013790032,Who is a linebacker for the New York Giants?,Mark Herzlich,"Mark Herzlich, Jr. (born September 1, 1987) is a linebacker for the New York Giants of the National Football League. He was signed by the Giants as an undrafted free agent in 2011. He played college football at Boston College. Cancer[] On May 14, 2009, Her",,
97442405273443490280941029463620659888,What team did Detroit Lions play in Week 4?,,Week 4: at Detroit Lions 4.5 Week 5: vs Chicago Bears 4.6 Week 6: vs Los Angeles Rams 4.7 Week 7: at Miami Dolphins 4.8 Week 8: vs New England Patriots 4.9 Week 9: at New York Giants 4.10 Week 10: vs. St. Louis Cardinals 4.11 Week 11: at New York Jets 4.12,,
91250408974211445686218112685375994833,What team did the New York Giants play in Week 12?,,12 Week 12: vs. New York Giants 6.2.13 Week 13: vs. Washington Redskins 6.2.14 Week 14: at Dallas Cowboys 6.2.15 Week 15: at Los Angeles Rams 6.2.16 Week 16: vs. Houston Texans 6.2.17 Week 17: at Washington Redskins 6.3 Standings 6.3.1 Division 6.3.2 Confe,,
127348469864028188764434228555260577502,What was the name of the kicker in the 1st Quarter?,Aaron Bedgood,Scoring Summary[] 1st Quarter CCU - Aaron Bedgood 16 Yd pass from Grayson McCall (Liam Gray Kick) BUFF - Dylan McDuffie 2 Yd Run (Alex McNulty Kick) BUFF - Matt Myers 13 Yd Run (Alex McNulty Kick) 2nd Quarter CCU - Jaivon Heiligh 17 Yd pass from Grayson Mc,,
20072206319009698946674792796907041387,Which team played at New York Giants in Week 9?,,Week 4: at Detroit Lions 4.5 Week 5: vs Chicago Bears 4.6 Week 6: vs Los Angeles Rams 4.7 Week 7: at Miami Dolphins 4.8 Week 8: vs New England Patriots 4.9 Week 9: at New York Giants 4.10 Week 10: vs. St. Louis Cardinals 4.11 Week 11: at New York Jets 4.12,,
214320685448298926629875362410757705775,What is Jim Hilvert's first season?,,"2013 Thomas More Saints Head Coach: Jim Hilvert (7th season) Stadium: Bank of Kentucky Field, Crestview Hills, KY Record: 9-1 Previous: 2012 Next: 2014 Schedule/Results[]",,
162387307476204281331296816701222149321,What team won the NFC Championship Game?,Minnesota Vikings,.17 Week 17: at Carolina Panthers 5 Postseason 5.1 Schedule 5.2 Game summaries 5.2.1 NFC Wildcard Round: Bye week 5.2.2 NFC Divisonal Round: vs. Arizona Cardinals 5.2.3 NFC Championship Game: vs. Minnesota Vikings 5.2.4 Super Bowl XLIV: vs. Indianapolis Co,,
84579139341269555376955083624691841119,What was the team's regular season record?,14-2,The 2020 season was the Baltimore Ravens' 25th in the National Football League and their 13th under head coach John Harbaugh. They failed to improve upon their franchise-best 14-2 regular season and were denied their third consecutive AFC North title follo,,
95821431885403702073726279213989624684,At what team did Seattle Seahawks play?,,10 Week 11: at Tampa Bay Buccaneers 6.2.11 Week 12: vs. San Francisco 49ers 6.2.12 Week 13: at Arizona Cardinals 6.2.13 Week 14: vs. New England Patriots 6.2.14 Week 15: vs. New York Jets 6.2.15 Week 16: at Seattle Seahawks 6.2.16 Week 17: vs. Arizona Card,,
81669104060762921163647724340758697520,What was his professional career?,Green Bay Packers,"n Phillipsburg and played high school football at Phillipsburg High School and college football at Syracuse University in Syracuse, New York. Professional career[] Green Bay Packers[] The Packers selected him in the seventh round of the 1953 NFL draft. Rin",,
171953055584104557629413845005357093896,Where is Meyering Field located?,,"2023 Davenport Panthers Head Coach: Sparky McEwen (7th season) Stadium: Meyering Field at Farmers Insurance Athletic Complex, Caledonia, MI Record: 8-2 Previous: 2022 Next: 2024 Schedule/Results[]",,
98418482280221793751228790137538043190,How many spinal specialists diagnosed head and neck trauma?,three,"head and neck trauma, diagnosed by three spinal specialists.[41] Before halftime, the Browns tied the game with another touchdown, 14-14. Kansas City began the second half and Eddie Kennison racked in 39 yards with a pass from Trent Green. The Chiefs moved",,
320815573481269369466390522973355822531,How many yds did Devon Johnson run for for a TD?,6,"ggs 22 yd FG GOOD MAR - Devon Johnson run for 6 yds for a TD, (Nick Smith KICK) MAR - Austin Appleby pass intercepted for a TD Tiquan Lang return for 55 yds for a TD (Nick Smith KICK) External Links[] ESPN Summary",,
48431926819948775242089778375137290404,What team did the 49ers play in Week 10?,Denver Broncos,o 49ers 4.3.9 Week 10: vs. Denver Broncos 4.3.10 Week 11: at Carolina Panthers 4.3.11 Week 12: vs. Los Angeles Rams 4.3.12 Week 13: vs. Detroit Lions 4.3.13 Week 14: at Tampa Bay Buccaneers 4.3.14 Week 15: at Arizona Cardinals 4.3.15 Week 16: vs. Tampa Bay,,
43567213086175271878158540933430717542,When did the Tampa Bay Buccaneers play at Tampa Bay?,Week 14,o 49ers 4.3.9 Week 10: vs. Denver Broncos 4.3.10 Week 11: at Carolina Panthers 4.3.11 Week 12: vs. Los Angeles Rams 4.3.12 Week 13: vs. Detroit Lions 4.3.13 Week 14: at Tampa Bay Buccaneers 4.3.14 Week 15: at Arizona Cardinals 4.3.15 Week 16: vs. Tampa Bay,1,
149747844106344529954643733871135575923,When was the game played?,,"T (5:15 San Diego time) as part of the league's new ""flex scheduling"" policy.[46][47][48] The game marked the first time the Chiefs appeared on NBC Sunday Night Football, their first prime-time game in San Diego, and their first game to be aired on NBC sin",,
39551873961704312288715099824268025837,How old was Lamar Hunt when he died?,74,"nd moment of silence for Hunt, who died Wednesday night of complications from prostate cancer.[50] He was 74. The Chiefs had ""LH"" decals on the backs of their helmets.[50] The Chiefs opted for white pants in honor of Lamar Hunt.[51] The Chiefs got their st",,
290194917142564879360543612208792292799,When did the 2006 Houston Texans season begin?,2006,The 2006 Houston Texans season began with the team trying to improve on their 2-14 record in 2005. Contents 1 Offseason 1.1 Player Additions/Subtractions 1.2 Draft 2 Uniform Combinations 3 Schedule 3.1 Preseason 3.2 Regular season 4 Standings 5 Regular sea,,
249155901743027602401607146187397150325,Who is the 2016 North Dakota State Bison Head Coach?,Chris Klieman,"2016 North Dakota State Bison Head Coach: Chris Klieman (3rd season) Stadium: Fargodome, Fargo, ND Record: 12-2 Previous: 2015 Next: 2017 Schedule/Results[]",,
299896381102119262357068141584740585922,What was the name of the professional American football league?,All-America Football Conference,"The All-America Football Conference (AAFC) was a professional American football league that challenged the established National Football League (NFL) from 1946 to 1949. One of the NFL's most formidable challengers, the AAFC attracted many of the nation's b",,
113147609267476099788696928632522700261,What is the order of picks in the first round?,,"order depends on how far they advanced, using their regular season record as a tie-breaker. The final two selections in the first round are reserved for the Super Bowl runner-up and champion. Draft picks are tradable and players or other picks can be acqui",,
18211528356687331484925530418383145188,What was the name of the variation on the single-wing?,A Formation,"skill at designing defenses, his fundamental approach to the game, and his innovative ""A Formation,"" a variation on the single-wing, also helped his offenses thrive and served as the keys to his success. His tenure is remembered today by the odd congruence",,
30536197349781706458676815441735874005,Where did he play college football?,University of Southern Mississippi,"Corey Acosta (born July 12, 1991) is a former American football placekicker. He played for the San Francisco 49ers of the National Football League (NFL). He played college football for the University of Southern Mississippi. Professional career[] On June 1",,
301458672632897125676476911823542439733,How many division winners were in each conference?,three," with the three division winners in each conference, one wild card team, the second place team with the best record from each conference, was added to the tournament. The first round was named the Divisional Playoffs, while the Conference Championship game",,
330259099068524556688527431478731652708,What year was the 76th regular season of the NFL?,1995,1995 was the 35th year of season play for the Minnesota Vikings and the 76th regular season of the National Football League. The Vikings finished with a record of eight wins and eight losses. This was the first time the Vikings had not reached the playoffs,,
160581381935805556563760351856781886843,How many wins did the Chiefs get?,ninth,"ard Brian Waters, both of which were flagged for unnecessary roughness. Both Henderson and Waters began to brawl against each other. Kansas City ran out the clock throughout the final two minutes and hung on for their ninth win of the season. The Chiefs, n",,
335758448440443920776685490186090738517,Who was in the NFL Draft?,,"es, and won the AFC East division. Contents 1 Offseason 1.1 NFL Draft 2 Personnel 2.1 Staff 3 Regular season 3.1 Schedule 3.2 Standings 4 Notable games 5 Postseason 6 Awards and records 7",,
209185132555803475480423473310483685018,What is the name of the postseason game in NFL history?,,oring postseason game in NFL history. [] Scoring MIN - Krause 22 fumble return (Cox kick) MIN 7-0 SF - Witcher 24 pass from Brodie (Gossett kick)7-7 SF - field goal Gossett 40 SF 10-7 SF - Brodie 1 run (Gossett kick) SF 17-7 MIN - Washington 24 pass from C,,
129741390390091695391845095129155708410,What is the name of the college athletic conference?,The Pioneer Football League,"The Pioneer Football League is a college athletic conference which operates in the East, Midwest, and California of the United States. It has member schools that range from New York, North Carolina, and Florida in the east to California in the west. The co",,
222542313994585657161519353111721471951,What is the name of the running track at ition?,Beynon Sports,"ition. It features a 400 m Beynon Sports running track, as well as separate areas for long jump/triple jump, high jump, pole vault, discus, hammer, shot put, and javelin. Inside the track is a natural-turf soccer field. Like the East Field, the West Field ",1,
227283025365901790782561030494759545087,Who formed the conference?,,"ation[] Following an NCAA rule change passed in January 1991, which required Division I schools to conduct all sports at the Division I level by 1993, the conference was formed by charter members Butler University, the University of Dayton, Drake Universit",,
83667842949481657323944580834031611765,Where is Oaks Christian High School located?,"Westlake Village, California","ning back in the United States graduating in 2007. Marc played at football powerhouse Oaks Christian High School in Westlake Village, California and plays college football for the USC Trojans, the chief rival of his father's alma mater, UCLA.",,
316674447786890468350396590669885710191,What team did the Raiders lose to in the Divisional round?,New England Patriots," round, who were also the team the Raiders lost to in the final game of the regular season. In the Divisional round, the Raiders blew a 13-3 lead and lost to the eventual Super Bowl champion New England Patriots in a controversial finish. With a minute and",,
194920923208933969046625062104124881968,What is MAAC?,Atlantic Athletic Conference,"o Atlantic Athletic Conference (MAAC), Northeast Conference (NEC) and the Pioneer Football League (PFL). *Note: Score equals the number of first place votes PFL Gridiron Classic Results[] On May 16, 2006, the Pioneer Football League (PFL) and Northeast Con",,
245756975922520430595774595911118067542,What is NEC?,Northeast Conference,"o Atlantic Athletic Conference (MAAC), Northeast Conference (NEC) and the Pioneer Football League (PFL). *Note: Score equals the number of first place votes PFL Gridiron Classic Results[] On May 16, 2006, the Pioneer Football League (PFL) and Northeast Con",,
141340535104239319703526112846056680210,Who wrote Veridis Quo?,Daft Punk,ment. The Raiders' theme song was Veridis Quo by Daft Punk. Contents 1 Offseason 1.1 NFL Draft 2 Personnel 2.1 Staff 2.2 Roster 3 Regular season 3.1 Schedule 3.2 Standings 4 Playoffs 4.1 AFC Wild Card Playoff 4.2 AFC Divisional Playoff 5,,
2163276677369129821270249040433084320,How many seasons has Mike Stoops been head coach?,7,"2010 Arizona Wildcats Head Coach: Mike Stoops (7th season) Stadium: Arizona Stadium, Tucson, AZ Record: 7-6 (4-5 Pac-10) Previous: 2009 Next: 2011 Schedule/Results[]",,
49853068161109754323174869928950291411,Where was the game played?,,"rcheval kick) Brooklyn - Parker 77 run (Parker kick) Week 7 (Sunday October 23, 1938): Green Bay Packers[] at Forbes Field, Pittsburgh, Pennsylvania Game time: Game weather: Game attendance: 12,142 Referee: Scoring Drives: Green Bay - Isbell 38 run (Hinkle",,
332909265423724015360675075696843037379,What is Gary Goff's job title?,Head Coach,"2018 Tiffin Dragons Head Coach: Gary Goff (8th season) Stadium: Frost-Kalnow Stadium, Tiffin, OH Record: 9-2 Previous: 2017 Next: 2019 Schedule/Results[]",,
765522451743807606410525635807151742,What is the name of the er4?,,er 4,,
213558250251979627339472346114527516424,What was the 55th season for the Edmonton Eskimos in the Canadian Football League?,2012,The 2012 Edmonton Eskimos season was the 55th season for the team in the Canadian Football League and their 64th overall. The Eskimos finished in 4th place in the West Division with a 7-11 record but still managed to make the playoffs for the second straig,,
320524255624852828773821838309977918817,What was the reason for Hartwick not playing its 2020 season?,Coronavirus pandemic,"2020 Hartwick Hawks Head Coach: Mark Carr (19th season) Stadium: Wright Stadium, Oneonta, NY Record: Previous: 2019 Next: 2021 Schedule/Results[] Hartwick did not play its 2020 season due to the Coronavirus pandemic.",,
70746460107053909724671155073864642259,When was Kirk James Ferentz born?,"August 1, 1955","Ferentz coaching the Iowa Hawkeyes. Kirk James Ferentz (born August 1, 1955) is an American football coach and former player. He is currently the head football coach at the University of Iowa, a position he has held since 1999. From 1990 to 1992, Ferentz w",,
189632368803322826758722278445248802963,What year did Trent play well for most of the season?,2006,"r, because you're out there on an island. Everybody sees you when you mess up, but everybody sees you when you make a good play, too. I really like corner. I didn't think I would, but I really do.""[3] Trent played well for most of the season, as the 2006 W",,
107030546143042741598191562260816471629,Who won the Super Bowl XLVI?,, music 6 Show opening 6.1 Pink 6.2 2006 6.3 Faith Hill 6.3.1 2007 6.3.2 2008 6.3.2.1 Super Bowl XLIII 6.3.3 2009 6.3.4 2010 6.3.5 2011 6.3.5.1 Super Bowl XLVI 6.3.6 2012 6.4 Carrie Underwood 6.4.1 2013 6.4.2 2014 6.4.2.1 Super Bowl XLIX 6.4.3 2015 6.4.4 20,,
234499598038465091018761964514829106344,What is the name of the school that Western Michigan has competed in football?,,"inks History[] Western Michigan has competed in football since 1906, when they played three games in their inaugural season. In 1927, WMU joined four other schools (Central Michigan University, Easter Michigan University, Ferris State University, and Wayne",,
430006993612618521722494078205201657,What team did the Tennessee Titans play in Week 1 of the regular season?,Minnesota Vikings,Tennessee Titans 5 Regular season results 5.1 Week 1: vs. Minnesota Vikings 5.2 Week 2: at San Francisco 49ers 5.3 Week 3: vs. Atlanta Falcons 5.4 Week 4: vs. Carolina Panthers 5.5 Week 5: at Arizona Cardinals 5.6 Week 6: at Tampa Bay Buccaneers 5.7 Week 7,,
268761238301035568296601424174083792331,Where is Folsom Field located?,"Boulder, CO","2023 Colorado Buffaloes Head Coach: Deion Sanders (1st season) Stadium: Folsom Field, Boulder, CO Record: 4-8 Previous: 2022 Next: 2024 Schedule/Results[] Notes[] This was Colorado's final season as a member of the Pacific 12 Conference. The following year",,
18100779364022113562215540483052155351,How many games did the team win the playoffs?,10,"game on September 24. The game was a rematch of the divisional playoff game of the previous season in which the Broncos beat the Patriots and ended their record 10-game playoff winning streak. The Broncos won 17-7, improving their record to 2-1. The Bronco",,
313511058280179124243529690391789089214,What team did he play for?,,"Falcons, Denver Broncos, and Minnesota Vikings. With the Patriots, he won Super Bowl XLIX over the Seattle Seahawks. 2012 USA Today all joe Contents 1 High school career 2 College career 2.1 College statistics 3",,
300512232189850142000240480184819461762,What was the reason for the suspension of the league?,financial instability,"se was suspended indefinitely by the league due to financial instability, and its players were absorbed by the other teams in a dispersal draft. Contents 1 Offseason 1.1 CFL Draft 2 Preseason 3 Regular season 3.1 Season standings 3.2 Season schedule 4 Play",,
328027760228196389450446136245106413392,Where is Invesco Field?,Mile High,"by Darrent Williams, which led to a Jake Plummer to Rod Smith touchdown pass. McNair was intercepted a third time, ending the Ravens' final drive, this time by Domonique Foxworth. Week 6: vs. Oakland Raiders[] at Invesco Field at Mile High, Denver, Colorad",,
91190899409481988757999210056574424187,How many passes did Calhoun pass for 49 yards and a touchdown?,six,"chdowns, as he helped the Blue Devils beat North Carolina A&T 45-13. Calhoun would have another good performance in week three bringing in six passes for 49 yards and a touchdown, as he would help Duke beat Middle Tennessee State 41-18. In week seven, Calh",,
