qa_id,question,answer,context,is_question_valid,is_answer_correct
58038904356253821654410278554822416509,What is the date of the February 12 issue of the Tagblatt?,,blatt.The February 12 issue of the Tagblatt.The March 19 issue of the Tagblatt. Notes[] 1. The 1 listed for Olmutzer EV in the third period might have been an error. It is also possible that the game finished 15:1 and the error was in listing the score as ,1,2
31671946244418215068775085882431603342,When did the regular season begin?,Saturday 8 September 2012,"The 2012-13 Elite Ice Hockey League Season was the tenth season of the Elite Ice Hockey League. The regular season began on Saturday 8 September 2012 and ended on Sunday 24 March 2013, followed by the Play-Offs which culminated in the end-of-season Play-Of",1,1
234112874724978495903882180002831217863,What year was Walter Bastenie born?,1910,"Walter Bastenie (born May 29, 1910) was a Belgian hockey player. He was a member of the Belgian National Team at the 1936 Winter Olympics, appearing in three matches. At the club level, Bastenie spent his entire career with Brussels IHC, playing with them ",1,1
51791005495272210102250182263554722031,How many Semifinals were there?,,.2 Semifinals 3.3 3rd place 3.4 Final 4,1,1
287124801729846018292301103692376330447,What is the name of the final round?,,2 Group B 2 Final round 2.1 Placing round 2.2 Final 3,1,2
190657126779143077758312695330282427691,When was Eriks Koneckis born?,"February 9, 1920","Eriks Koneckis (February 9, 1920 - February 2, 2006) was a Latvian hockey player. He appeared in one game for the Latvian National Team at the 1939 World Championship. Koneckis initially played for ASK Riga from 1938-1940. He later immigrated to Germany an",1,1
137811176561181814877898270129856905327,What year were the Glebe Lions Sydney?,,e 1974: Hakoah Melbourne 1975: Glebe Lions Sydney 1976: Canterbury United Sydney,1,2
233441271742233617867578446927232234456,How many goals did LTC Praha score?,," @ Presov - Silesia January 19 LTC Praha - I. CLTK Plzen 11:1 (3:0, 4:1, 4:0) - LTC goals: Malecek (7), Svihoec, Kucera, Dr. Peters, Hromadka; Plzen goal: Kosan Troppauer EV - SSK Vitkovice 2:0 (1:0, 0:0, 1:0) SK Trinec - Olympia Zabreh 7:0 (1:0, 3:0, 3:0)",1,1
225528198834577548089373128890806052041,When was the Championship contested?,"January 21st, 1912","ip. The Championship was contested on January 21st, 1912, in Chamonix, a mere four days after CPP won the 1912 Coupe de Chamonix. Robert Lacroix and Quigg Baxter had since left for vacations, so Patineurs was forced to use several reserve players for the m",1,1
91272790902336817123845494773362415815,Who did Canada defeat in their third World Championship game?,,"RS epidemic, therefore the winners of the 2002 and 2003 Division I tournaments qualified. Canada won their 37th consecutive World Championship game before losing three to one in their third game. They later avenged their loss to the USA by defeating them i",1,2
64622384911978514911773847139101223079,What is Olmutzer EVvs Brunner EV 3:2?,,"e 1:0 (0:0, 1:0, 0:0) Teschener EV - Ostravica Frydek 3:0 (1:0, 2:0, 0:0) @ Frydek January 27 - Silesia Hertha Troppau - Troppauer EV Reserves 3:1 (1:0, 1:0, 1:1) Olmutzer EV - Brunner EV 3:2 (1:1, 0:0, 2:1) @ Olomouc - Mahren-Schlesien German Championship",1,2
172938172937226282209502936783792001862,Who won the German Championship on January 28?,," German Championship SK Zilina - DSV Trzynietz 6:0 (1:0, 2:0, 3:0) SK Prostejov - Hannateam 24:0 (6:0, 8:0, 10:0) January 28 SSK Vitkovice - Jagerndorfer EV 5:3 (2:1, 3:1, 0:1) @ Jagerndorf January 29 AC Sparta Praha - SK Smichov 5:0 - part of Prague Champ",1,2
211621878704404286414232234755216954803,When did the Scottish National League operate?,1929 to 1954,"The Scottish National League was the first ice hockey league in Scotland. It operated from 1929 to 1954, with a break between 1940 and 1946 due to World War II. Contents 1 History 2 Champions 2.1 Regular season 2.2 Playoffs 3",1,1
92930069134486083445658570883856466483,What was the name of the ice hockey team?,Triumf Lodz,"The club in January 1933. Triumf Lodz was an ice hockey team situated in Lodz, Poland. The club played in the regional Lodz Championship prior to World War II. They never qualified for the Polish National Championship",1,1
76187866553925526530578781121011878932,What was Marienbad's nickname?,Kriesmeister II,"ec Kralove 3:1 (1:0, 1:0, 1:1) WSV Marienbad - Reichenberger EV 2:0 (1:0, 1:0, 0:0) - Marienbad was ""Kriesmeister II"" Egerer EV - EV Reichenberg 2:2 (0:2, 1:0, 1:0) @ Eger DFK Komotau - EV Aussig 8:1 (1:0, 3:1, 4:0) @ Teplitz DWV Teplitz - EV Aussig 4:2 (2",1,2
253399546374494862384711906128849656009,What was the 31st season of the Nationalliga B?,1977-78,The 1977-78 Nationalliga B season was the 31st season of the league as the second-level of Swiss ice hockey. Lausanne HC won the championship and was promoted to the Nationalliga A. Regular season[],1,1
42468853021717387909281719332610937726,In what year did they file for insolvency?,2010,"The Blue Lions Leipzig were an ice hockey team in Leipzig, Germany. They played in the Oberliga, the third level of German ice hockey. The club was founded in 1998. They filed for insolvency in 2010 and were replaced by the Icefighters Leipzig.",1,1
83114925727510415834887475788524758289,Who is a member of the United States Hockey Hall of Fame?,,"come a NHL regular. He is a member of the United States Hockey Hall of Fame. He was a silver medalist on the American National Team at the 1924 Winter Olympics, serving as flagbearer for the U.S. delegation. Abel scored 15 goals for the United States in th",1,1
248629628214097172503299039157805069452,Where was the Werner-Seelenbinder-Halle located?,"Prenzlauer Berg district of Berlin, Germany","The Werner-Seelenbinder-Halle prior to the 1951 World Festival of Youth and Students 26 August 1950: National Front congress Werner-Seelenbinder-Halle was an indoor sporting arena located in the Prenzlauer Berg district of Berlin, Germany. It was named aft",1,1
238117370371158784826835182785470749321,What was the name of the tournament?,,"nomous areas, and oblasts participated in the events. Known tournaments[] 1962 Soviet Winter Spartakiad 1966 Soviet Winter Spartakiad 1978 Soviet Winter Spartakiad 1982 Soviet Winter Spartakiad 1986 Soviet Winter Spartakiad 1990 Soviet Winter Spartakiad",1,2
304938917994544318785431431989573357496,What was the score of the final?,,"hdrawn from the competition. ADG Milano threatend to withdraw from the competition, but the final was eventually staged on March 17th, after having been postponed twice. Final[] HC Diavoli Rossoneri Milano - ADG Milano 1:0 (0:0, 0:0, 1:0)",1,2
121056617730500377031668910550825663931,What year did TJ Slavoj Ceske Budejovice win?,1958-60,The 1958-60 Turnaj II. celostatni spartakiady was won by TJ Slavoj Ceske Budejovice. Contents 1 First round 1.1 Karlovy Vary Kraj 1.2 Other results 2 Second round 3 Third round 4 Fourth round 5 Fifth round 6 Sixth round 7 Final round 8 Sources First round[,1,1
154454482603221214308658059648852495914,Who was a Canadian ice hockey player?,"Robert John ""Bobby"" Benson","Robert John ""Bobby"" Benson (May 18, 1894 - September 7, 1965) was a Canadian ice hockey player who competed in the 1920 Summer Olympics. He was the left defender for the Winnipeg Falcons, the Canadian team which won the gold medal. He was born in Winnipeg,",1,1
153703769858450759610020330644430757023,What is the name of the person who is a member of the federation?,,.,1,2
208116766246989085142278127704960853420,What was the 31st edition of the Kvalserien?,2005 Kvalserien,The 2005 Kvalserien was the 31st edition of the Kvalserien. It determined two teams of the participating ones would play in the 2005-06 Elitserien season and which four teams would play in the 2005-06 HockeyAllsvenskan season. Tournament[],1,1
155824021291114277012582886364732959906,Who was arrested and then set free by Roncarelli?,,"esses being arrested and then set free by Roncarelli's intervention, contacted the Premier who spoke to Edouard Archambault, Chairman of the Quebec Liquor Commission. Roncarelli's liquor licence was subsequently revoked. Extensive testimony showed the gove",1,2
93933216775218068097177944073748890819,In what year did the club play in Romanian championships?,1939-40,"Socieata de Patinaj Cluj was an ice hockey team based in Cluj, Romania. The club played in the Romanian Championship in 1939-40, finishing third in Group 2.",1,1
189741590117333987043167075931130850355,"What was the name of the pool that won the ""B"" Pool?",,"lace 1961 - Did not participate 1962 - Did not participate 1963 - Finished in 6th place 1965 - Finished in 5th place 1966 - Finished in 5th place 1967 - Finished in 7th place 1969 - Finished in 7th place (Won ""B"" Pool) 1970 - Finished in 5th place 1971 - F",1,2
170290981732045276581727745859216005295,What year did it happen?,,"2013, 2015",1,2
28229810822085521661430138082513609989,What was the 23rd season of the Slovenian Ice Hockey League?,2013-14,"The 2013-14 Slovenian Hockey League season was the 23rd season of the Slovenian Ice Hockey League, the top level of ice hockey in Slovenia. Three teams participated in the regular season, which was won by HK Triglav. For the playoffs, the top team from the",1,1
168538629990443351056623896482093437360,What was the name of the sports club in Poland?,Lechia Lwow,"Lechia Lwow (full name: Lwowski Klub Sportowy ""Lechia"" Lwow) was a sports club in Lwow, Poland (nowadays Lviv, Ukraine). The hockey section played in the Lwow Championship and made it to the final round of the Polska Liga Hokejowa three times from 1930 to ",1,1
290816476755619871258357957856912943467,Where were games played?,Prince's Skating Club and Hen,"The English Ice Hockey League was the first ice hockey league to be formed in both England and Europe as a whole. It ran for only one season, with the London Canadians winning the only league championship. Games were played at Prince's Skating Club and Hen",1,1
130865219688131256277806947915188359766,Who provided some of the information found on this page?,ick Chambers,ick Chambers for providing some of the information found on this page.,1,1
169727577874793524278041874090664438407,Who won the Belgian Championship?,Brabo IHC,The 1949-50 Belgian Championship was the 30th season of the national ice hockey competition in Belgium. Brabo IHC won the championship. It was the club's first ever title.[1],1,1
127471061863662529816243028504884746673,When did the Nottingham Panthers win?,,"ollapsed in 1960, after which no ice hockey league operated in the UK until the formation of the Scottish League in 1962 and its successor the Northern League in 1967. Champions[] 1954-55 Harringay Racers 1955-56 Nottingham Panthers 1956-57 Wembley Lions 1",1,1
6322761342707304823428618174089701774,What was the name of the final round?,,.4 3rd place 2.3.5 Final 2.3.6 Placing round 2.4 Siberian-Far Eastern Zone 3 Playoffs 3.1 1/8 Finals 3.2 Quarterfinals 3.3 Semifinals 3.4 Final 4,1,2
57138906883605943083007523847642923066,What colors did the Antarctic Pirates wear?,black and white,"The Antarctica Pirates were an ice hockey team in Wilrijk, Belgium. The club was founded by Swa Brueren and Roland Leroy in 1980. They wore black and white uniforms - the colors traditionally associated with actual pirates. After only three seasons in exis",1,1
291034454661552247983777752647460205381,What is the top level of ice hockey in Hungary?,OB I bajnoksag,"The 1993-94 OB I bajnoksag season was the 57th season of the OB I bajnoksag, the top level of ice hockey in Hungary. Seven teams participated in the league, and Ferencvarosi TC won the championship. Contents 1 Regular season 1.1 Final round 1.2 Qualificati",1,1
232177144798896112830276639629776386576,What does OTL stand for?,Overtime/Shootout Losses,"s played, W = Wins, L = Losses, OTW = Overtime/Shootout Wins, OTL = Overtime/Shootout Losses, Pts = Points, GF = Goals for, GA = Goals against",1,1
208980242989840667979156302317491207134,What year was the club founded?,,hampionship. Images[] The club in December 1928.The club in 1930.,1,2
152174052521834877667930033746039056620,What is the date of the 21st issue of the Tagblatt?,January 23,21 issue of the Tagblatt.The January 23 issue of the Tagblatt. Sources[] Czech Hockey Archives Prager Tagblatt newspaper,1,1
25107017518084729524369995358961118546,What is the second team behind the Chelmsford Chieftains?,rriors,rriors serve as the second team behind the Chelmsford Chieftains.,1,1
331152348356367371180410190356468344511,What team won the Final?,,"2 Dunaujvarosi Acelbikak - Ferencvarosi TC 6-2, 5-8, 6-2 Semifinals[] Ujpesti TE - Budapest Stars 3-0 on series Alba Volan Szekesfhervar - Dunaujvarosi Acelbikak 3-0 on series Final[] Alba Volan Szekesfehervar - Ujpesti TE 4-1 on series 3rd place[] Dunaujv",1,2
223100853798084394483881580871504671909,What are the results of e results 3?,,e results 3,1,2
62546030850656969256892159442461829748,Who was a French hockey goaltender?,Jacques Gaittet,Jacques Gaittet (born 1893) was a French hockey goaltender. Gaittet played for the French National Team at the 1920 Summer Olympics in Antwerp.[1],1,1
131251564456616797551969320001122142566,What did Olimpija Ljubljana win?,the championship,"The 1979-80 Yugoslav Ice Hockey League season was the 38th season of the Yugoslav Ice Hockey League, the top level of ice hockey in Yugoslavia. Eight teams participated in the league, and Olimpija Ljubljana won the championship. Final round[] Results carri",1,1
262205217977672952441080048122037686911,"In what city was the ""German Championship"" held?",Munich,"The 1946 German Ice Hockey Championship consisted of two championships, the Bizone Championship and the ""German Championship"" in Munich. Both championships were unofficial, and there is no official German champion for 1946. Contents 1 Bizone Championship 2",1,2
307765546683257518263183705930217790870,What does cation[] mean?,,cation[],1,1
97304014235269995763580441072838810675,Who won the gold medal?,,"s 3-2 in the final to claim the gold medal, while the Czech Republic defeated Canada 3-2 to capture the bronze medal. Contents 1 Championship results 1.1 Preliminary round 1.1.1 Group A 1.1.2 Group B 1.2 Relegation round 1.3 Final round 1.3.1 Quarterfinals",1,2
302870519951554006439269524401493549872,What is Vitkovice - I. CLTK 0:6?,,":0, 1:0, 2:1) Sparta - Podoli 3:4 (1:3, 1:0, 1:1) LTC Praha - Sparta 1:0 (0:0, 1:0, 0:0) Ceske Budejovice - LTC Praha 0:7 (0:3, 0:0, 0:4) Vitkovice - Sparta 1:3 (1:1, 0:1, 0:1) I. CLTK - Podoli 6:0 (3:0, 2:0, 1:0) Vitkovice - I. CLTK 0:6 (0:3, 0:1, 0:2) Ce",1,2
171593356615988103256058478764429850800,Who wrote the Nottingham Panthers Statistical Guidebook 1946-2000?,Mick Chambers,"r Raiders - Perth Panthers 7:10 on aggregate (4:1, 3:9) Final[] Falkirk Lions - Perth Panthers 8:6 on aggregate (6:4, 2:2) Credits[] Special thanks to Mick Chambers, author of Nottingham Panthers Statistical Guidebook 1946-2000 and Nottingham Panthers Fact",1,1
122738521850936204435191890392816799976,How many semifinals do there are?,, 1.3.1 Quarterfinals 1.3.2 Semifinals 1.3.3 Fifth place game 1.3.4 Bronze medal game 1.3.5 Gold medal game 1.4 Final standings 2 Division I 3 Division II 4 Division III 5,2,1
210737912460260916420628210577728564628,What year was the championship held in Latvia?,1970-71,The 1970-71 Latvian SSR Championship was contested by eight teams and won by RVR Daugava. Regular season[] [1],1,1
337913212260672846315714779577602312508,What is the name of the Swedish professional ice hockey club?,main Frolunda Hockey Club,"main Frolunda Hockey Club, also known as the Frolunda Indians, is a Swedish professional ice hockey club based in Gothenburg. They are currently playing in the highest Swedish league, Swedish Hockey League (SHL; formerly Elitserien), where they have played",1,1
70058659956865890703302242515189571928,What was the name of the league in which the team first played?,," organization. Play started in 1980-81 in the Bavarian state ice-hockey league (Bayernliga). After a single season, the team moved up to the Southern Regional league (Regionalliga Sud), and was promoted again after just one season in 1983 to the 3rd tier G",1,2
338134244058093964026067635283992112900,What is the name of the Ice Tiger team?,Nurnberg Ice Tigers,"the Nurnberg Ice Tigers, with the youth and amateurs keeping the old name.[1] The 1998-99 DEL season has brought the greatest success so for the Tigers; 1st place in the regular season, only to lose in the playoff finals to the Adler Mannheim, who dominate",1,1
211396391283056602637669203233586531858,Where is the Netherlands located?,North-West Europe,The Netherlands is a country in the North-West Europe. Amsterdam is the capital and largest city. Contents 1 Overview 1.1 National Teams 1.2 Domestic Teams 1.3 Arenas 1.4 Competitions 2 History of hockey in the Netherlands 3 Credits 4,1,1
96313127815130101263971900793064408214,What is the name of the game?,,ckey Games 6,1,2
104989060366827630996727216922874688351,How many goals were scored in the game?,,"side seems at that period to have had a 'brain-wave'! Meigs, apparently their 'star,' was moved up into the forward line, and he got two more goals in addition to the one he had got in the first half. Oxford thus led by the odd goal in seven, and just befo",1,1
320714087216176348581375392200585541744,How many Divisions are in the Division 1?,, 1.2 Division 2 1.3 Division 3 2 President's Cup League 2.1 Division 1 2.2 Division 2 2.3 Division 3 3,1,1
276605473632113307318267946222990962818,How many games were played in the 1928-30 season?,,This was the 1929-30 season in Swiss hockey: Contents 1 National Championship 2 International Championship 3 Serie B 3.1 Preliminary round 3.2 Final round 4 Other games 5,2,2
208625964671208900676276795961090958978,What was his profession?,,"Wlodzimierz Krygier (January 29, 1900 - September 17, 1975) was a Polish hockey player. He was a member of the Polish National Team at six major tournaments between 1927 and 1932. Krygier played club hockey in Warsaw for Polonia Warszawa, AZS Warszawa, and",1,2
176746467205301478849678622290403131002,"Onds 4:3 (1:2, 2:1, 1:0) Geneve-Servette HC - Lausanne HC 11:4 (4:0, 1:1, 6:3) Zurcher SC - HC Viege 6:2 (8:2, 2:2, 3:5)",,"onds 4:3 (1:2, 2:1, 1:0) Geneve-Servette HC - Lausanne HC 11:4 (4:0, 1:1, 6:3) Zurcher SC - HC Viege 6:2 (4:0, 1:1, 1:1) Young Sprinters - HC Ambri-Piotta 13:9 (8:2, 2:2, 3:5) Semifinals Young Sprinters - HC Fribourg-Gotteron 13:7 (6:5, 1:0, 6:2) Geneve-Se",1,2
58607540703802466308129468810574086694,What does FIBT stand for?,,ration (FIBT). The president of this federation is Frank Gonzalez.,1,1
202569238280788866665709285366455363799,How many Dragons de Rouen were in the quarterfinals?,, Dunkerque 9-5 Chiefs de Garges Docks du Havre 1-7 Gothiques d'Amiens Quarterfinals[] Dragons de Rouen 4-1 Corsaires de Dunkerque Scorpions de Mulhouse 5-1 Gothiques d'Amiens Bruleurs de Loups de Grenoble 4-3 Orques d'Anglet Avalanche Mont-Blanc 8-6 Sangli,1,2
174634478487110645195147619157863295459,Which team did Newcastle Jesters defeat?,,The final took place at Sheffield Arena between Sheffield Steelers and Newcastle Jesters. Sheffield Steelers 4-0 Newcastle Jesters,1,2
337552407329474099355056367069238392959,How much did Czechoslovakia score at Prague (wch)?,,"2		5-0 (1:0, 2:0, 2:0) Sweden @ Praha (Wch) Mar 14		4-1 (1:0, 1:0, 2:1) United States @ Prague (Wch) Mar 15		3-5 (0:2, 1:1, 2:2) Czechoslovakia @ Prague (Wch) Mar 17		7-2 (1:0, 3:2, 3:0) SONP Kladno @ Kladno Mar 18		6-5 (3:1, 2:3, 1:1) Ostrave Iron Works (",1,2
218982359088147603127426051948793838223,Who won the Spengler Cup?,," titles (1925, 1929) and four ice hockey titles (1924, 1928-30), becoming the best scorer in 1929. Between 1922 and 1928 he studied in Berlin and played for Berliner SC, winning German titles in 1924 and 1928 and the 1928 Spengler Cup. Johansson was probab",1,2
48803355186271669341430323405758000697,What year was the Ahearne Cup first held?,,inners 2 The new Ahearne Cup 3 Results 3.1 2002 3.2 2003 3.3 2006 4,1,2
306865879641206790654927517778787927920,How many World Championship group C are in Denmark?,,ts 1 World Championship Group A (Finland) 1.1 First Round 1.2 Final Round 1.3 Consolation Round 2 World Championship Group B (Yugoslavia) 3 World Championship Group C (Denmark) 4 Ranking and statistics 4.1 Final standings 4.2 European championships final s,1,2
102266081503605716492074091830617650945,What was the final score?,9:3,y 9:3 in the final. Sources[] Ice-Hockey-Stat,1,1
19518524569957488994097985244798553936,What time was EHC Heilbronn - Schwenninger ER Ib 6: 2 BWLMS Fr. 06.03.09 20:00 Mannheimer ERC - ESC Bad Liebenzell 10: 2 what?,,.03.09 20:00 EHC Heilbronn - Schwenninger ER Ib 6: 2 BWLMS Fr. 06.03.09 20:00 Mannheimer ERC - ESC Bad Liebenzell 10: 2 BWLMS Fr. 06.03.09 20:00 EHC Heilbronn - EHC Freiburg Ib 8: 7 BWLMS So. 08.03.09 17:00 Mannheimer ERC - Schwenninger ER Ib 10: 1 BWLMS S,1,2
281716466249325076411586813854521629585,How many games did HK Vojvodina win?,four,"The Serbian Hockey League Season for 2000-2001 was the tenth season of the league. Unlike in the previous season, teams from Belgrade participated. However, the dominance established by HK Vojvodina in their absence was maintained, as the club won its four",1,1
145583547440585780980162771441567131680,What is the name of the hockey hall of fame?,German Ice Hockey Hall of Fame,"burg, SC Brandenburg Berlin, and Berliner EV. He is a member of the German Ice Hockey Hall of Fame. Statistics[]",1,1
191278237804846737964351838485609500170,Where did the junior club world cup take place in 2013?,"Omsk, Russia","The 2013 Junior Club World Cup was the 3rd Junior Club World Cup, an annual international ice hockey tournament. It took place between 25-31 August 2013 in Omsk, Russia. The 2013 edition was hosted by Omsk, the host of the 2011 and 2012 editions of the Wor",1,1
309819839572491158219482795379360151788,What is the capital of Serbia?,Belgrade,"Serbia is a country in Southeast Europe. Belgrade is the capital and largest city. Serbia was a part of Yugoslavia until 1991, and was part of a union with Montenegro (FR Yugoslavia and later Serbia and Montenegro) until 2006. Contents 1 Overview 1.1 Natio",1,1
301175640455855225601713741402190753135,What year did the Swedish hockey section reach the quarterfinals of the Swedish championship?,,"Skelleftea IF is a sports club in Skelleftea, Sweden. Its now-defunct ice hockey section took part in the single-elimination Swedish Championship during the 1944 and 1945 seasons, reaching the quarterfinals in 1945.",1,2
306995442339770939857380284264850267442,What division is in Division II?,,etition. Contents 1 Championship 2 Division I 2.1 Division I A 2.2 Division I B 3 Division II 3.1 Division II A 3.2 Division II B 4 Division III 5,1,1
